iid,isbn_raw
3620,0515090166
3621,0515090174
3622,0515090379
3623,0515090395
3624,0515090506
3625,0515093203
3626,0515093556
3627,051509465X
3628,0515094773
3629,0515094978
3630,0515095826
3631,0515099511
3632,0515099546
3633,0515101222
3634,0515101230
3635,0515102636
3636,0515102652
3637,0515103292
3638,0515103454
3639,0515103969
3640,051510521X
3641,051510566X
3642,0515107662
3643,0515107867
3644,0515108030
3645,0515109509
3646,0515109746
3647,0515110396
3648,051511054X
3649,0515110973
3650,0515111139
3651,0515111279
3652,0515111317
3653,0515112305
3654,051511264X
3655,051511331X
3656,0515114006
3657,0515114693
3658,0515115630
3659,0515115649
3660,051511605X
3661,0515116068
3662,0515116173
3663,0515116246
3664,0515116475
3665,0515116750
3666,0515117234
3667,0515117420
3668,051511779X
3669,0515118230
3670,0515118249
3671,0515118362
3672,0515118397
3673,0515118559
3674,0515118656
3675,0515118907
3676,0515119202
3677,0515119520
3678,0515119644
3679,0515119784
3680,051511992X
3681,0515120006
3682,0515120278
3683,0515120448
3684,0515120456
3685,0515120618
3686,0515120871
3687,0515120898
3688,0515121487
3689,0515121495
3690,0515121843
3691,051512219X
3692,0515122408
3693,0515122491
3694,0515122734
3695,051512298X
3696,051512317X
3697,0515123447
3698,0515123471
3699,0515123498
3700,0515123854
3701,0515124060
3702,0515124206
3703,0515124214
3704,0515124621
3705,051512463X
3706,0515124893
3707,051512558X
3708,0515125628
3709,051512608X
3710,0515126098
3711,0515126489
3712,0515126772
3713,0515127221
3714,0515127396
3715,0515127485
3716,0515127833
3717,0515128015
3718,0515128546
3719,0515128554
3720,0515128600
3721,0515128821
3722,051512902X
3723,0515129224
3724,0515129933
3725,0515129941
3726,0515130044
3727,0515130125
3728,0515130389
3729,0515130923
3730,0515130966
3731,0515130990
3732,0515131083
3733,0515131091
3734,0515131210
3735,0515131229
3736,0515131679
3737,0515131733
3738,0515131741
3739,051513175X
3740,0515132020
3741,0515132136
3742,0515132187
3743,051513225X
3744,0515132268
3745,0515132292
3746,051513239X
3747,0515132764
3748,051513287X
3749,051513290X
3750,051513306X
3751,0515133086
3752,0515133302
3753,0515133418
3754,0515133620
3755,0515133639
3756,0515133876
3757,0515133973
3758,051513399X
3759,0515134007
3760,0515134279
3761,0515134368
3762,0515134384
3763,0515134449
3764,0515134457
3765,0515134465
3766,0515134473
3767,0515134481
3768,051513449X
3769,0515134503
3770,0515134511
3771,051513452X
3772,0515135062
3773,0515135216
3774,0515135305
3775,0515135739
3776,0515135828
3777,051513595X
3778,0515135968
3779,0515136190
3780,0515136263
3781,051513628X
3782,0515136298
3783,0515136379
3784,0515136530
3785,0515136549
3786,0515136557
3787,0515137111
3788,0515137200
3789,0515138096
3790,0517082381
3791,0517093650
3792,0517122707
3793,0517149257
3794,0517189682
3795,051720679X
3796,0517207346
3797,0517219018
3798,0517266555
3799,0517542099
3800,0517554399
3801,0517556278
3802,0517573822
3803,0517577550
3804,0517580497
3805,0517693119
3806,0517702967
3807,0517706814
3808,0517707918
3809,0520204956
3810,0520227352
3811,0525244581
3812,0525934251
3813,0525934960
3814,0525935835
3815,0525941673
3816,0525941908
3817,0525945040
3818,0525945121
3819,0525945210
3820,0525945253
3821,052594527X
3822,0525945393
3823,0525945636
3824,0525945725
3825,0525945814
3826,0525945938
3827,0525946063
3828,0525946233
3829,0525946284
3830,052594639X
3831,0525946535
3832,0525946756
3833,0525946829
3834,0525946969
3835,0525947299
3836,0525947647
3837,0525947655
3838,0525947671
3839,0525947752
3840,0525947914
3841,0552143243
3842,0552996181
3843,0552998001
3844,0552998486
3845,0552998931
3846,0552999458
3847,0553073273
3848,0553076256
3849,0553092650
3850,0553095153
3851,0553096060
3852,0553096834
3853,0553099558
3854,0553099604
3855,055309999X
3856,0553100017
3857,0553102346
3858,0553104241
3859,0553106333
3860,0553106341
3861,0553106643
3862,0553106651
3863,055310666X
3864,0553107240
3865,0553107305
3866,0553109588
3867,0553110616
3868,0553110845
3869,0553131893
3870,0553148001
3871,0553153277
3872,0553205587
3873,0553208845
3874,0553209671
3875,0553210114
3876,0553210793
3877,0553210823
3878,0553211161
3879,0553211285
3880,0553211374
3881,0553211404
3882,0553211587
3883,0553211668
3884,0553211684
3885,0553211757
3886,0553211765
3887,0553212281
3888,0553212419
3889,0553212427
3890,0553212443
3891,0553212451
3892,055321246X
3893,0553212478
3894,0553212540
3895,0553212583
3896,0553212621
3897,0553212710
3898,0553212737
3899,0553212753
3900,055321277X
3901,0553212788
3902,0553212982
3903,0553213008
3904,0553213059
3905,0553213105
3906,055321313X
3907,0553213148
3908,0553213156
3909,0553213164
3910,0553213172
3911,0553213180
3912,0553213237
3913,055321330X
3914,0553213415
3915,0553213423
3916,0553213504
3917,0553213512
3918,0553213695
3919,055321392X
3920,0553227750
3921,0553230212
3922,055323370X
3923,0553234595
3924,0553234609
3925,0553234617
3926,0553234811
3927,0553240749
3928,0553242954
3929,0553245694
3930,0553249002
3931,0553249754
3932,0553250256
3933,0553250426
3934,0553250531
3935,0553251473
3936,0553251481
3937,0553255762
3938,0553256696
3939,0553257382
3940,0553258001
3941,055325846X
3942,0553258478
3943,0553258524
3944,0553258540
3945,0553258559
3946,0553258648
3947,0553258915
3948,0553260111
3949,0553260960
3950,0553262505
3951,0553262580
3952,0553262645
3953,0553263218
3954,0553263226
3955,0553263285
3956,0553264079
3957,0553264125
3958,0553265741
3959,055326611X
3960,0553266578
3961,0553268449
3962,0553268880
3963,0553268929
3964,0553268937
3965,0553268945
3966,0553269151
3967,0553269216
3968,0553269224
3969,0553269631
3970,0553269828
3971,0553271369
3972,0553271636
3973,0553272225
3974,0553272535
3975,0553272586
3976,0553272616
3977,0553272837
3978,0553273299
3979,0553273604
3980,0553273817
3981,0553273914
3982,0553274295
3983,0553274325
3984,055327449X
3985,0553274503
3986,0553275100
3987,0553275852
3988,0553275860
3989,0553275976
3990,0553277243
3991,0553277464
3992,0553277472
3993,0553277537
3994,0553277839
3995,0553277944
3996,0553278029
3997,0553278215
3998,0553278223
3999,055327824X
4000,0553278274
4001,0553278355
4002,0553278398
4003,0553278592
4004,0553278746
4005,0553278827
4006,055327886X
4007,0553279378
4008,0553279556
4009,0553279912
4010,0553280147
4011,0553280325
4012,0553280341
4013,0553280368
4014,0553280414
4015,0553280511
4016,0553280589
4017,0553280643
4018,0553280945
4019,0553281747
4020,0553281798
4021,0553282085
4022,0553282476
4023,0553283545
4024,0553283685
4025,0553284118
4026,0553284363
4027,0553284789
4028,0553285785
4029,0553285920
4030,0553285947
4031,0553286390
4032,0553286587
4033,0553287303
4034,0553287346
4035,0553287532
4036,0553287737
4037,0553287893
4038,0553288202
4039,0553288342
4040,0553288474
4041,0553289322
4042,0553289411
4043,055328942X
4044,0553289519
4045,0553289691
4046,055328990X
4047,055329024X
4048,0553290789
4049,055329170X
4050,0553291955
4051,0553292722
4052,055329315X
4053,0553293168
4054,0553293176
4055,0553293257
4056,0553293354
4057,0553293362
4058,0553293370
4059,0553293389
4060,0553293761
4061,0553294385
4062,055329461X
4063,0553294903
4064,0553295004
4065,0553295276
4066,0553295608
4067,0553295691
4068,0553295772
4069,0553295780
4070,0553295977
4071,0553296124
4072,0553296981
4073,0553297090
4074,0553297260
4075,0553297988
4076,055329802X
4077,0553298062
4078,0553298860
4079,0553299506
4080,0553344862
4081,0553346687
4082,0553347756
4083,0553348973
4084,0553348981
4085,0553349481
4086,055334949X
4087,0553351397
4088,0553373803
4089,0553375407
4090,0553377868
4091,0553377876
4092,0553377884
4093,0553379267
4094,055337933X
4095,0553379534
4096,0553379615
4097,0553379658
4098,0553380095
4099,055338015X
4100,0553380168
4101,0553380958
4102,0553380966
4103,0553381350
4104,0553382179
4105,0553382241
4106,0553560204
4107,0553560239
4108,0553560247
4109,0553560271
4110,0553560441
4111,0553560700
4112,0553560719
4113,0553560735
4114,0553561278
4115,0553561537
4116,055356160X
4117,0553561618
4118,0553561669
4119,0553562398
4120,0553562614
4121,0553562738
4122,0553562746
4123,0553562754
4124,0553562967
4125,0553563521
4126,0553564404
4127,055356451X
4128,0553564528
4129,0553564927
4130,0553564978
4131,0553565060
4132,0553565079
4133,0553565915
4134,0553566040
4135,0553566067
4136,055356773X
4137,0553568701
4138,0553568728
4139,0553568760
4140,0553568884
4141,0553568914
4142,0553569031
4143,0553569058
4144,0553569074
4145,0553569082
4146,0553569155
4147,0553569376
4148,0553569406
4149,0553569570
4150,0553569619
4151,0553569635
4152,0553569783
4153,0553569791
4154,055356983X
4155,0553569902
4156,0553569910
4157,0553571583
4158,0553571656
4159,0553571818
4160,0553571834
4161,0553571842
4162,0553571885
4163,0553571907
4164,0553572040
4165,0553572202
4166,0553572210
4167,055357227X
4168,055357230X
4169,0553572326
4170,0553572377
4171,0553572393
4172,0553572512
4173,055357258X
4174,0553572857
4175,0553572946
4176,0553572989
4177,0553572997
4178,0553573136
4179,0553573209
4180,0553573225
4181,0553573314
4182,0553573357
4183,055357339X
4184,0553573403
4185,0553573616
4186,0553573861
4187,0553573926
4188,0553573985
4189,0553574078
4190,0553574086
4191,0553574094
4192,0553574108
4193,0553574116
4194,0553574353
4195,0553574566
4196,0553574574
4197,0553574582
4198,0553574639
4199,0553574663
4200,0553574671
4201,0553575007
4202,0553575023
4203,0553575090
4204,0553575104
4205,0553575260
4206,0553575279
4207,0553575384
4208,0553575422
4209,0553575430
4210,0553575538
4211,0553576011
4212,0553576089
4213,0553576143
4214,0553576623
4215,0553576798
4216,0553576801
4217,0553576925
4218,055357695X
4219,0553577123
4220,0553577239
4221,0553577808
4222,0553578022
4223,0553578138
4224,0553578243
4225,0553578308
4226,0553578316
4227,0553578359
4228,0553578529
4229,055357857X
4230,0553578685
4231,0553578693
4232,0553578960
4233,055357924X
4234,0553579525
4235,0553579606
4236,0553579754
4237,0553579908
4238,0553579983
4239,0553580078
4240,0553580191
4241,0553580221
4242,0553580272
4243,0553580280
4244,0553580302
4245,0553580337
4246,0553580388
4247,0553580515
4248,0553580906
4249,0553580930
4250,055358099X
4251,0553581023
4252,0553581295
4253,0553581554
4254,055358183X
4255,0553581929
4256,0553582127
4257,0553582135
4258,0553582143
4259,0553582364
4260,0553582526
4261,055358264X
4262,0553582658
4263,0553582747
4264,0553582755
4265,0553582763
4266,0553582801
4267,0553582895
4268,0553582909
4269,0553582917
4270,0553583395
4271,0553583441
4272,0553583468
4273,0553583573
4274,0553583891
4275,0553583905
4276,0553583913
4277,0553583956
4278,0553583980
4279,0553584049
4280,0553584189
4281,0553584367
4282,0553584375
4283,0553584383
4284,0553584480
4285,0553584510
4286,0553584707
4287,0553585118
4288,0553585681
4289,0553586122
4290,0553587188
4291,0553800949
4292,0553800973
4293,0553801279
4294,0553801309
4295,0553801341
4296,0553801376
4297,0553801430
4298,0553801821
4299,0553801929
4300,0553801945
4301,055380202X
4302,0553802453
4303,0553802461
4304,055380247X
4305,0553802488
4306,0553802496
4307,055380250X
4308,0553802526
4309,0553802747
4310,0553802976
4311,0553803077
4312,0553803328
4313,0553803409
4314,0571206484
4315,0575400951
4316,0590112899
4317,0590224735
4318,0590226517
4319,0590228625
4320,059030271X
4321,0590353403
4322,059035342X
4323,0590371258
4324,0590383892
4325,0590406191
4326,0590414291
4327,0590425919
4328,0590433172
4329,0590433466
4330,0590442562
4331,0590453653
4332,0590457217
4333,0590457225
4334,0590466194
4335,0590484753
4336,059050214X
4337,0590554093
4338,0590634275
4339,0590660543
4340,0590846280
4341,0590962736
4342,0595256368
4343,0609601032
4344,060960225X
4345,0609604074
4346,0609605925
4347,0609606727
4348,0609607375
4349,0609608339
4350,0609608444
4351,0609610597
4352,060961097X
4353,0609610996
4354,0609800140
4355,0609803875
4356,0609804138
4357,0609804618
4358,060980619X
4359,0609806564
4360,0609807900
4361,060980877X
4362,0609809431
4363,0613325419
4364,0613329740
4365,0618002219
4366,0618002227
4367,0618002235
4368,0618002243
4369,0618045996
4370,061810450X
4371,0618129022
4372,0618129030
4373,0618129081
4374,0618131736
4375,061815082X
4376,0618154442
4377,0618173870
4378,0618260250
4379,0618334661
4380,0618526412
4381,0670030457
4382,0670030643
4383,0670031046
4384,0670031062
4385,0670031208
4386,0670031372
4387,0670031909
4388,0670032077
4389,0670032379
4390,0670032549
4391,0670032557
4392,0670032565
4393,0670032573
4394,0670032891
4395,0670220264
4396,0670272663
4397,0670451932
4398,0670691992
4399,0670805149
4400,0670813028
4401,0670813648
4402,067081458X
4403,067082982X
4404,0670835382
4405,0670839531
4406,0670839809
4407,0670844527
4408,067084487X
4409,0670846503
4410,0670851086
4411,0670852341
4412,0670853097
4413,0670855030
4414,0670858692
4415,0670865796
4416,0670868361
4417,0670869902
4418,0670878847
4419,0670880728
4420,0670881767
4421,067088300X
4422,0670887315
4423,0670891576
4424,0670892742
4425,0670892963
4426,0670894184
4427,0670894494
4428,0670894508
4429,0670894605
4430,0670894710
4431,0670896764
4432,067091021X
4433,0670910236
4434,0671000306
4435,0671000314
4436,067100042X
4437,0671001132
4438,0671001701
4439,0671001795
4440,0671002481
4441,0671002783
4442,0671003348
4443,0671003356
4444,0671003364
4445,0671003518
4446,0671003593
4447,0671003682
4448,0671003755
4449,0671003941
4450,0671004107
4451,0671004530
4452,0671004549
4453,0671004565
4454,0671004573
4455,067100669X
4456,067100767X
4457,0671008978
4458,0671010085
4459,0671010123
4460,0671011367
4461,0671011375
4462,0671013963
4463,0671013971
4464,067101417X
4465,0671014188
4466,0671014196
4467,067101420X
4468,0671014218
4469,0671014919
4470,0671014935
4471,0671015575
4472,0671016652
4473,0671016768
4474,0671016776
4475,0671016784
4476,0671017063
4477,0671017128
4478,0671019546
4479,0671019716
4480,0671019759
4481,0671020293
4482,0671020366
4483,0671020374
4484,0671020781
4485,0671020943
4486,067102096X
4487,0671021001
4488,0671023187
4489,0671023209
4490,0671023616
4491,0671024094
4492,0671024108
4493,067102423X
4494,0671024248
4495,0671024256
4496,0671024337
4497,0671024809
4498,0671025333
4499,0671025341
4500,067102535X
4501,0671025538
4502,0671025589
4503,0671025708
4504,0671026011
4505,0671026682
4506,0671027123
4507,067102731X
4508,0671027344
4509,0671027360
4510,0671027387
4511,0671027522
4512,0671027573
4513,0671027581
4514,0671027646
4515,0671027662
4516,0671028367
4517,0671028375
4518,0671028383
4519,067103264X
4520,0671032658
4521,0671032992
4522,0671034006
4523,0671034022
4524,0671034057
4525,0671034065
4526,0671034421
4527,0671035452
4528,067103619X
4529,0671036505
4530,0671038184
4531,0671038443
4532,0671038567
4533,0671039725
4534,0671039741
4535,0671039903
4536,0671040588
4537,0671041789
4538,0671042262
4539,0671042505
4540,0671042556
4541,0671042564
4542,0671042572
4543,0671042602
4544,0671042858
4545,0671047329
4546,0671047345
4547,0671047515
4548,067121148X
4549,0671244221
4550,0671250671
4551,0671415085
4552,0671434225
4553,0671442686
4554,0671443283
4555,0671450344
4556,0671452177
4557,0671461494
4558,0671467263
4559,0671468200
4560,0671472569
4561,0671477099
4562,0671496107
4563,0671496174
4564,0671496786
4565,0671507036
4566,0671509810
4567,067150987X
4568,0671510053
4569,0671510126
4570,0671516922
4571,067151699X
4572,0671517643
4573,0671519816
4574,0671520032
4575,0671521500
4576,0671524313
4577,0671525433
4578,0671525743
4579,0671525751
4580,0671525808
4581,0671527215
4582,0671528165
4583,0671528203
4584,0671528904
4585,0671532642
4586,0671532766
4587,067153288X
4588,0671534645
4589,0671534718
4590,0671534726
4591,0671534734
4592,0671534742
4593,0671537458
4594,0671541854
4595,067154683X
4596,067155302X
4597,0671553046
4598,0671567829
4599,0671568175
4600,0671568833
4601,0671568841
4602,0671578286
4603,0671601075
4604,0671617028
4605,0671623249
4606,067162461X
4607,0671625837
4608,0671640127
4609,0671641778
4610,0671642561
4611,067164257X
4612,0671644459
4613,0671644475
4614,0671646575
4615,0671647458
4616,0671649728
4617,0671654160
4618,067165604X
4619,0671657860
4620,0671660632
4621,0671670069
4622,0671670689
4623,0671673688
4624,0671674366
4625,0671683063
4626,067168390X
4627,0671683993
4628,0671684027
4629,0671685635
4630,0671689231
4631,067168972X
4632,0671689746
4633,0671689762
4634,0671690094
4635,0671690590
4636,067169071X
4637,0671693816
4638,0671694049
4639,067169507X
4640,0671695126
4641,0671695142
4642,0671695169
4643,0671695304
4644,0671695320
4645,0671695886
4646,0671697994
4647,0671698850
4648,0671701231
4649,0671701592
4650,0671702505
4651,0671702513
4652,0671704184
4653,0671704656
4654,0671705091
4655,0671708635
4656,0671709704
4657,0671720147
4658,0671720996
4659,0671721291
4660,0671721380
4661,0671722131
4662,0671722565
4663,067172262X
4664,0671722751
4665,0671722859
4666,0671723650
4667,0671724738
4668,067172519X
4669,0671726528
4670,0671726714
4671,0671726889
4672,067172701X
4673,0671727583
4674,0671727796
4675,0671728571
4676,067172939X
4677,0671729403
4678,0671729411
4679,067172942X
4680,0671729438
4681,0671729446
4682,0671729454
4683,0671729462
4684,0671729470
4685,0671729489
4686,0671729497
4687,0671733893
4688,067173590X
4689,0671736817
4690,0671737600
4691,0671737619
4692,0671737627
4693,0671737635
4694,0671737643
4695,0671737791
4696,0671737805
4697,0671737821
4698,067173783X
4699,0671737848
4700,0671738267
4701,0671739441
4702,0671739670
4703,0671739719
4704,0671739735
4705,0671739743
4706,0671739751
4707,0671740504
4708,0671741039
4709,0671741187
4710,0671741195
4711,0671741209
4712,0671741454
4713,0671741926
4714,0671742493
4715,0671742515
4716,0671742558
4717,0671742760
4718,0671743058
4719,0671744208
4720,0671744216
4721,0671744577
4722,0671744607
4723,0671744615
4724,0671744623
4725,0671745107
4726,0671746065
4727,0671746723
4728,0671748092
4729,0671749013
4730,0671749412
4731,0671749609
4732,0671755064
4733,0671756443
4734,0671758896
4735,0671759213
4736,0671759329
4737,0671759345
4738,0671759361
4739,0671760513
4740,0671769200
4741,0671769316
4742,0671774670
4743,0671774832
4744,0671776096
4745,0671776126
4746,0671776134
4747,0671776800
4748,0671776975
4749,0671778633
4750,0671778714
4751,0671782525
4752,0671786601
4753,0671787454
4754,0671789422
4755,0671793489
4756,0671793535
4757,0671793543
4758,0671793551
4759,067179356X
4760,0671793888
4761,0671795538
4762,0671795554
4763,0671795740
4764,0671797050
4765,0671822209
4766,0671864173
4767,0671867083
4768,0671867091
4769,0671867113
4770,0671867156
4771,0671867172
4772,0671867296
4773,0671868691
4774,0671868713
4775,0671870114
4776,0671870963
4777,067187098X
4778,0671870998
4779,0671871005
4780,0671872001
4781,0671872656
4782,0671873199
4783,0671873202
4784,0671873210
4785,0671874349
4786,067187599X
4787,0671876465
4788,0671876570
4789,0671876821
4790,0671877445
4791,067187750X
4792,0671880187
4793,0671880314
4794,0671880608
4795,0671881884
4796,0671882678
4797,0671883410
4798,0671886665
4799,0671888587
4800,0671891081
4801,067189109X
4802,0671891510
4803,0671894455
4804,0671898841
4805,0671899619
4806,0679401032
4807,0679405283
4808,067940676X
4809,0679410325
4810,0679412956
4811,067941388X
4812,0679417648
4813,0679417796
4814,0679419454
4815,0679419462
4816,0679419616
4817,0679419829
4818,0679425241
4819,067942525X
4820,0679425268
4821,067942573X
4822,0679426140
4823,0679426159
4824,0679428895
4825,0679429220
4826,0679429883
4827,0679430946
4828,0679432477
4829,0679433015
4830,0679433023
4831,0679433740
4832,0679434046
4833,0679435212
4834,0679435328
4835,067943853X
4836,0679439382
4837,0679441018
4838,0679441220
4839,0679441239
4840,0679441557
4841,0679442405
4842,0679442588
4843,0679442790
4844,0679444815
4845,0679445358
4846,0679446486
4847,0679447156
4848,0679448594
4849,067944999X
4850,0679450408
4851,0679450432
4852,0679452281
4853,0679452354
4854,0679454446
4855,0679454454
4856,0679454470
4857,0679454489
4858,0679454497
4859,0679457313
4860,0679457526
4861,067945960X
4862,0679459618
4863,0679459626
4864,0679463070
4865,0679720200
4866,0679721037
4867,0679721819
4868,0679721886
4869,0679722645
4870,0679723110
4871,0679723161
4872,0679723951
4873,0679724362
4874,067972477X
4875,0679726225
4876,067972768X
4877,0679728759
4878,0679728899
4879,0679730346
4880,0679731148
4881,0679731377
4882,0679731725
4883,0679732187
4884,0679732241
4885,067973225X
4886,0679732268
4887,0679732411
4888,0679732764
4889,0679733760
4890,0679733973
4891,0679734775
4892,0679735666
4893,0679735771
4894,0679735909
4895,0679736042
4896,0679736379
4897,0679736395
4898,0679736662
4899,067973743X
4900,0679738568
4901,0679740104
4902,0679740244
4903,067974066X
4904,0679740678
4905,0679742115
4906,0679742298
4907,067974388X
4908,0679744398
4909,0679744479
4910,0679745203
4911,0679745580
4912,0679745653
4913,0679746048
4914,0679750789
4915,0679751114
4916,0679751521
4917,0679751602
4918,0679753117
4919,0679755330
4920,0679756450
4921,0679756973
4922,067975833X
4923,0679759336
4924,0679760229
4925,0679760806
4926,0679761837
4927,0679762108
4928,0679762671
4929,0679763309
4930,067976397X
4931,067976402X
4932,0679767398
4933,0679767800
4934,0679767819
4935,0679769781
4936,0679770151
4937,0679771476
4938,0679772669
4939,0679772677
4940,0679774025
4941,0679774386
4942,0679775439
4943,0679776591
4944,0679776818
4945,0679777423
4946,0679777547
4947,067978120X
4948,0679781277
4949,0679781382
4950,067978148X
4951,0679781498
4952,0679783571
4953,0679785892
4954,0679801111
4955,067980112X
4956,0679801138
4957,0679801146
4958,0679805273
4959,0679821481
4960,067982412X
4961,0679833692
4962,0679879242
4963,0679879250
4964,0679879269
4965,067988288X
4966,0679882901
4967,0679886370
4968,0679889175
4969,0679893105
4970,068416325X
4971,068419337X
4972,0684195305
4973,0684195488
4974,0684195976
4975,0684195984
4976,0684196387
4977,0684196395
4978,0684800713
4979,068480087X
4980,0684801051
4981,0684801221
4982,0684801469
4983,0684801523
4984,068480297X
4985,0684802988
4986,0684803356
4987,0684803852
4988,0684803860
4989,0684803968
4990,0684804441
4991,0684804522
4992,0684810387
4993,0684810395
4994,0684813467
4995,0684814994
4996,0684815451
4997,0684818442
4998,0684818701
4999,0684818868
5000,0684822652
5001,0684823780
5002,0684824892
5003,068482499X
5004,0684826127
5005,0684826976
5006,0684827107
5007,0684829924
5008,0684832178
5009,0684832291
5010,0684833395
5011,068483376X
5012,0684833778
5013,0684834723
5014,0684834731
5015,0684835959
5016,0684835975
5017,0684835983
5018,0684841177
5019,0684841185
5020,0684841347
5021,0684842319
5022,068484267X
5023,068484477X
5024,0684844818
5025,068484611X
5026,0684847817
5027,0684847957
5028,0684848066
5029,0684848783
5030,0684849690
5031,0684850273
5032,0684852802
5033,0684853507
5034,0684853515
5035,0684853523
5036,0684853949
5037,0684854759
5038,0684855380
5039,0684855631
5040,0684856069
5041,0684856077
5042,0684856603
5043,0684857820
5044,0684859300
5045,0684859718
5046,0684859726
5047,0684859734
5048,0684859777
5049,0684862719
5050,0684863472
5051,068486424X
5052,068486441X
5053,0684864843
5054,0684865459
5055,0684865742
5056,0684867621
5057,0684867818
5058,0684871262
5059,0684871270
5060,0684871483
5061,0684872153
5062,068487217X
5063,0684872730
5064,0684874350
5065,068803036X
5066,0688046606
5067,0688063470
5068,0688084907
5069,0688084923
5070,068810312X
5071,0688116752
5072,0688143687
5073,0688147259
5074,0688149111
5075,0688149790
5076,0688152449
5077,0688156126
5078,0688156134
5079,0688156142
5080,068816112X
5081,0688162827
5082,0688163165
5083,0688163173
5084,0688167810
5085,0688167888
5086,0688170528
5087,0688171478
5088,0688171621
5089,0688171877
5090,0688174035
5091,0688177743
5092,0688177751
5093,0688177859
5094,0688177867
5095,0688180639
5096,0688180728
5097,0689710682
5098,0689710879
5099,0689710887
5100,0689710895
5101,0689711522
5102,0689711816
5103,068971310X
5104,0689713703
5105,0689714335
5106,0689806590
5107,0689808828
5108,0689817215
5109,0689817851
5110,0689829833
5111,0689848684
5112,0689855443
5113,0694003611
5114,0696217120
5115,0698119509
5116,0717283208
5117,0738841943
5118,0740704818
5119,0740713922
5120,0740718398
5121,0740718770
5122,0740721984
5123,0740723367
5124,0740728946
5125,0743202694
5126,0743202961
5127,0743202988
5128,0743203178
5129,0743203631
5130,0743204697
5131,0743204840
5132,0743205405
5133,0743206029
5134,0743206045
5135,0743206053
5136,0743206061
5137,074320607X
5138,0743211227
5139,0743211235
5140,0743211375
5141,0743211383
5142,0743212002
5143,0743213831
5144,0743216393
5145,0743219554
5146,0743221990
5147,0743222008
5148,0743222229
5149,0743222245
5150,0743223551
5151,074322423X
5152,074322454X
5153,0743224574
5154,0743225082
5155,0743225325
5156,074322535X
5157,0743225406
5158,0743225422
5159,0743225708
5160,0743225724
5161,0743227441
5162,0743229878
5163,0743230051
5164,0743233468
5165,0743235150
5166,0743236742
5167,0743237188
5168,0743237196
5169,0743243307
5170,0743245520
5171,0743246071
5172,074324642X
5173,0743247612
5174,0743249925
5175,0743255224
5176,0743255453
5177,074325547X
5178,0743259823
5179,0743260244
5180,0743262174
5181,0743400526
5182,0743406176
5183,0743406184
5184,0743407067
5185,0743407075
5186,0743407083
5187,0743410068
5188,0743410602
5189,0743411250
5190,0743411269
5191,0743411323
5192,0743411331
5193,074341134X
5194,0743411358
5195,0743411366
5196,0743411439
5197,0743411943
5198,0743412028
5199,0743412273
5200,0743412311
5201,0743412621
5202,0743417682
5203,0743418131
5204,0743418166
5205,0743418174
5206,0743418190
5207,0743418204
5208,0743418220
5209,0743418719
5210,0743418735
5211,0743422007
5212,0743422082
5213,0743422732
5214,0743422740
5215,0743422910
5216,0743424425
5217,0743427149
5218,0743428188
5219,0743428617
5220,0743431030
5221,0743436210
5222,074343627X
5223,0743436679
5224,0743436830
5225,0743437128
5226,0743437640
5227,0743437802
5228,0743437810
5229,0743439651
5230,0743439740
5231,0743442660
5232,0743442717
5233,0743444051
5234,0743444264
5235,0743444477
5236,0743446259
5237,0743446291
5238,0743448642
5239,0743448677
5240,0743451414
5241,074345300X
5242,0743453069
5243,0743454146
5244,0743454502
5245,0743454529
5246,0743455967
5247,0743456173
5248,0743456335
5249,0743456378
5250,0743456866
5251,0743457269
5252,0743457358
5253,0743457536
5254,0743457781
5255,0743457943
5256,0743457951
5257,0743460529
5258,0743464451
5259,0743464672
5260,0743466519
5261,0743466527
5262,0743467523
5263,0743469801
5264,0743469844
5265,0743471393
5266,0743474325
5267,074347628X
5268,0743477081
5269,074347712X
5270,0743477154
5271,0743480716
5272,0743486226
5273,0745926290
5274,0749309423
5275,0751510114
5276,0756400082
5277,075640049X
5278,0756400627
5279,0756401364
5280,0758200862
5281,0758201346
5282,075820230X
5283,0758203330
5284,0758203888
5285,0761121323
5286,0761129758
5287,0762406984
5288,0762409533
5289,0763616052
5290,0764223305
5291,0764226312
5292,0764228072
5293,0765108674
5294,0765300133
5295,0765300176
5296,0765300346
5297,0765340054
5298,0765340747
5299,0765341174
5300,0765341972
5301,0765342294
5302,0765342308
5303,0765342987
5304,0765343266
5305,0765343436
5306,0765345013
5307,0765345048
5308,0767900383
5309,0767902513
5310,0767902521
5311,0767902890
5312,0767903382
5313,0767903579
5314,0767903625
5315,076790382X
5316,0767903854
5317,0767903862
5318,0767904133
5319,0767905180
5320,0767905199
5321,0767905202
5322,0767905318
5323,0767905385
5324,076790592X
5325,0767905938
5326,0767907809
5327,0767907817
5328,0767908171
5329,0767908198
5330,0767908260
5331,0767908473
5332,0767908481
5333,0767912233
5334,0767912918
5335,0767913000
5336,0767913795
5337,076791404X
5338,0767914767
5339,0767915054
5340,0767915062
5341,0767915593
5342,0767916069
5343,0770426182
5344,0771099975
5345,0778320103
5346,0778320294
5347,0785211578
5348,0786010924
5349,0786014199
5350,0786014245
5351,078601475X
5352,078601539X
5353,078670621X
5354,0786808012
5355,0786808551
5356,0786808772
5357,0786817070
5358,0786817089
5359,0786817879
5360,0786819146
5361,0786851473
5362,0786861347
5363,0786861827
5364,0786862564
5365,0786862572
5366,0786864133
5367,0786864400
