iid,isbn_raw
3620,0446315176
3621,0446322180
3622,0446323527
3623,0446328731
3624,0446329894
3625,0446341916
3626,0446342963
3627,0446343455
3628,0446349461
3629,0446350109
3630,0446350982
3631,0446351709
3632,0446352764
3633,0446353205
3634,0446353914
3635,0446353957
3636,0446354678
3637,0446354732
3638,0446355453
3639,0446355569
3640,0446356573
3641,0446356603
3642,0446356611
3643,0446356832
3644,0446356859
3645,0446356875
3646,0446357405
3647,0446357421
3648,0446357448
3649,0446358576
3650,0446358584
3651,0446359203
3652,0446359408
3653,0446359688
3654,0446359750
3655,0446359866
3656,0446360325
3657,0446360511
3658,0446360589
3659,0446360716
3660,0446360732
3661,0446360856
3662,0446361739
3663,0446362662
3664,0446363251
3665,0446363383
3666,0446363669
3667,0446364150
3668,0446364193
3669,0446364266
3670,0446364282
3671,0446364312
3672,0446364495
3673,0446364622
3674,0446364703
3675,0446364754
3676,0446364762
3677,0446364797
3678,0446364800
3679,0446365386
3680,0446365505
3681,0446377651
3682,0446386405
3683,0446387878
3684,0446391301
3685,0446394521
3686,0446400157
3687,0446400513
3688,0446401617
3689,0446401870
3690,0446403342
3691,0446403830
3692,044651506X
3693,0446515078
3694,0446516317
3695,0446516325
3696,044651652X
3697,0446516538
3698,0446516570
3699,0446517380
3700,044651747X
3701,0446517984
3702,0446518581
3703,044651862X
3704,0446519081
3705,0446519138
3706,0446519537
3707,0446519650
3708,0446519723
3709,0446519790
3710,0446519804
3711,0446520802
3712,044652087X
3713,0446520950
3714,0446521582
3715,0446522252
3716,0446522384
3717,0446522570
3718,0446522597
3719,0446523232
3720,0446523321
3721,0446523569
3722,0446524565
3723,0446525502
3724,0446525537
3725,0446525731
3726,0446525774
3727,0446525804
3728,0446526126
3729,0446527017
3730,0446527033
3731,0446527041
3732,0446527130
3733,0446527165
3734,0446527297
3735,0446527785
3736,0446527793
3737,0446529788
3738,0446530077
3739,0446530190
3740,0446530239
3741,0446530387
3742,0446530522
3743,0446530891
3744,0446531316
3745,0446531332
3746,0446531413
3747,0446531421
3748,0446531480
3749,0446532231
3750,0446532371
3751,0446532452
3752,0446533041
3753,0446600253
3754,0446600342
3755,0446600415
3756,0446600458
3757,0446600466
3758,0446600474
3759,0446600660
3760,0446600709
3761,0446600768
3762,0446601241
3763,0446601640
3764,0446601853
3765,0446601977
3766,0446601985
3767,0446602213
3768,0446602345
3769,0446602450
3770,0446602612
3771,0446602620
3772,0446602698
3773,0446602744
3774,0446603066
3775,0446603082
3776,0446603090
3777,0446603287
3778,0446603309
3779,0446603392
3780,0446603422
3781,0446603503
3782,0446603589
3783,0446603635
3784,0446603651
3785,0446603716
3786,0446603775
3787,0446603783
3788,0446603929
3789,0446604089
3790,0446604232
3791,0446604275
3792,0446604402
3793,0446604658
3794,0446604666
3795,0446604801
3796,0446604844
3797,0446605239
3798,0446605336
3799,0446605360
3800,0446605409
3801,0446605484
3802,0446605573
3803,0446605581
3804,0446605786
3805,0446606138
3806,0446606189
3807,0446606243
3808,0446606251
3809,0446606324
3810,0446606383
3811,0446606812
3812,0446607177
3813,0446607193
3814,0446607207
3815,0446607258
3816,0446607274
3817,0446607339
3818,0446607657
3819,0446607711
3820,0446608009
3821,0446608122
3822,0446608165
3823,0446608262
3824,0446608386
3825,0446608602
3826,0446608653
3827,0446608815
3828,0446608890
3829,0446608955
3830,0446609145
3831,0446609323
3832,0446609404
3833,0446609560
3834,0446609609
3835,0446609617
3836,0446609781
3837,0446609943
3838,0446609951
3839,0446610038
3840,0446610100
3841,0446610127
3842,0446610178
3843,0446610232
3844,0446610399
3845,0446610542
3846,0446610550
3847,044661064X
3848,0446610674
3849,0446610852
3850,044661095X
3851,0446611085
3852,0446611212
3853,0446611239
3854,0446611379
3855,0446611476
3856,0446611514
3857,0446611611
3858,044661162X
3859,0446611638
3860,0446611727
3861,0446611751
3862,0446611778
3863,0446611808
3864,0446611859
3865,0446611867
3866,0446611913
3867,0446611921
3868,044661193X
3869,0446612510
3870,0446612545
3871,044661257X
3872,0446612588
3873,0446612618
3874,0446612626
3875,0446612731
3876,0446612790
3877,0446612804
3878,0446612812
3879,0446612944
3880,0446613053
3881,0446613266
3882,0446613436
3883,0446613444
3884,0446613843
3885,0446615145
3886,0446667900
3887,0446670111
3888,0446670251
3889,0446671002
3890,0446671223
3891,0446671444
3892,0446672211
3893,0446672351
3894,0446673544
3895,0446673560
3896,0446673757
3897,0446674168
3898,0446674249
3899,0446675059
3900,0446675776
3901,0446676071
3902,0446676098
3903,0446677450
3904,0446677507
3905,0446677922
3906,0446678112
3907,0446678457
3908,0446679364
3909,0446679593
3910,0446692298
3911,0446794031
3912,0446802204
3913,0448060191
3914,0448095025
3915,0448095033
3916,0448095041
3917,0448405202
3918,0449000265
3919,0449000613
3920,0449000869
3921,0449000877
3922,0449001245
3923,0449002128
3924,0449002411
3925,0449002551
3926,0449002632
3927,0449002985
3928,0449003132
3929,0449003183
3930,0449003299
3931,0449003302
3932,0449003655
3933,0449003701
3934,044900371X
3935,0449003787
3936,0449003795
3937,0449003884
3938,0449003981
3939,0449004287
3940,044900483X
3941,0449005410
3942,0449005569
3943,0449005615
3944,0449005836
3945,0449005844
3946,0449005852
3947,0449005909
3948,0449006344
3949,0449006379
3950,0449006522
3951,0449006530
3952,0449006565
3953,0449006581
3954,0449006840
3955,0449130703
3956,0449134482
3957,0449144763
3958,0449146383
3959,0449147282
3960,0449147606
3961,0449148246
3962,0449148408
3963,0449149056
3964,0449149676
3965,0449149900
3966,0449149986
3967,0449200221
3968,0449200248
3969,0449203794
3970,0449204324
3971,0449205436
3972,0449205878
3973,0449206211
3974,0449206440
3975,0449206475
3976,0449207145
3977,0449207544
3978,0449207668
3979,0449207757
3980,0449208109
3981,0449208133
3982,0449208281
3983,0449208400
3984,0449208672
3985,0449209105
3986,0449209695
3987,0449209733
3988,0449209997
3989,0449210677
3990,0449210820
3991,0449210928
3992,0449210952
3993,0449211479
3994,0449211584
3995,0449211681
3996,0449211827
3997,0449211991
3998,0449212084
3999,0449212246
4000,0449212394
4001,0449212602
4002,0449212661
4003,0449212750
4004,0449213323
4005,0449213358
4006,0449213447
4007,0449213730
4008,0449213765
4009,0449213943
4010,0449214192
4011,0449214427
4012,0449215024
4013,0449215296
4014,0449215482
4015,0449215946
4016,0449216861
4017,0449217191
4018,0449217205
4019,0449217264
4020,0449217493
4021,0449219364
4022,0449219372
4023,0449219399
4024,0449219410
4025,0449219461
4026,0449219550
4027,0449219569
4028,0449219615
4029,0449219631
4030,0449220184
4031,044922046X
4032,0449220893
4033,0449221148
4034,0449221180
4035,0449221393
4036,0449221431
4037,0449221482
4038,0449221490
4039,0449221504
4040,0449221512
4041,0449221873
4042,0449222276
4043,0449223043
4044,0449223345
4045,0449223507
4046,0449223604
4047,0449223612
4048,0449223795
4049,0449223833
4050,0449224392
4051,0449225046
4052,0449225151
4053,0449226182
4054,0449227421
4055,0449227545
4056,0449227812
4057,0449227847
4058,044922788X
4059,0449227944
4060,0449232921
4061,0449235998
4062,0449238946
4063,0449242072
4064,0449243761
4065,0449300021
4066,0449702545
4067,0449702766
4068,0449901815
4069,0449904067
4070,044990587X
4071,0449907481
4072,0449908100
4073,0449908186
4074,0449908747
4075,0449908798
4076,044990928X
4077,0449909735
4078,0449910237
4079,0449910571
4080,0449910830
4081,0449911004
4082,0449911012
4083,0449911357
4084,0449911446
4085,0449911519
4086,0449911535
4087,0449911594
4088,0449911810
4089,0449912051
4090,0449912558
4091,0451092163
4092,0451093380
4093,0451099648
4094,0451117298
4095,0451119932
4096,0451124340
4097,0451124383
4098,0451125452
4099,0451125509
4100,0451126661
4101,0451127897
4102,0451128370
4103,0451131312
4104,0451131517
4105,0451132378
4106,0451137965
4107,0451139755
4108,0451141083
4109,0451142934
4110,0451146425
4111,0451147367
4112,0451147960
4113,0451148029
4114,0451149513
4115,0451150678
4116,0451150716
4117,0451151224
4118,0451151259
4119,0451152190
4120,0451153553
4121,0451155068
4122,0451155750
4123,0451156609
4124,0451157443
4125,0451157753
4126,0451157974
4127,0451158717
4128,0451159098
4129,0451159411
4130,0451159497
4131,0451159535
4132,0451160312
4133,0451160444
4134,0451160525
4135,0451160533
4136,0451160916
4137,0451160959
4138,0451161343
4139,0451161351
4140,0451161394
4141,0451162072
4142,0451162145
4143,0451162188
4144,0451162919
4145,0451163494
4146,0451163516
4147,0451163524
4148,0451163966
4149,0451165209
4150,0451165594
4151,0451166361
4152,0451166582
4153,0451166604
4154,0451166884
4155,0451166892
4156,0451167317
4157,0451167538
4158,0451167716
4159,0451167783
4160,0451167805
4161,0451168089
4162,0451168364
4163,0451168615
4164,0451168690
4165,0451169514
4166,0451169522
4167,0451169530
4168,0451170113
4169,0451170385
4170,0451170725
4171,0451171357
4172,0451171810
4173,0451171926
4174,0451172817
4175,0451173139
4176,0451173317
4177,0451173392
4178,0451175816
4179,0451176464
4180,0451176723
4181,0451176812
4182,0451177037
4183,0451177096
4184,0451178017
4185,0451178033
4186,0451179188
4187,0451179285
4188,0451180054
4189,0451180216
4190,0451180232
4191,0451180410
4192,0451180429
4193,0451181379
4194,0451181468
4195,0451182960
4196,0451182979
4197,0451183665
4198,0451183746
4199,0451183940
4200,0451184114
4201,0451184262
4202,0451184327
4203,0451184718
4204,0451184726
4205,0451184963
4206,0451185110
4207,0451185560
4208,0451185994
4209,0451186362
4210,0451186648
4211,0451186923
4212,0451187849
4213,0451187903
4214,0451188454
4215,0451188462
4216,0451188470
4217,0451188489
4218,0451188543
4219,0451190157
4220,0451190491
4221,0451190521
4222,0451190548
4223,0451190556
4224,0451190564
4225,0451190572
4226,0451190750
4227,0451191013
4228,0451191137
4229,0451191145
4230,0451191153
4231,0451191706
4232,0451191722
4233,0451191889
4234,0451192001
4235,0451192028
4236,0451192036
4237,0451192192
4238,0451192303
4239,0451192311
4240,0451193881
4241,0451194004
4242,0451194861
4243,0451195663
4244,0451196716
4245,0451196856
4246,0451197038
4247,0451197364
4248,0451197399
4249,0451197410
4250,0451197429
4251,0451197542
4252,0451197550
4253,0451197747
4254,0451197879
4255,0451197968
4256,0451198387
4257,0451198514
4258,0451198638
4259,0451198808
4260,0451199685
4261,0451199693
4262,0451200101
4263,0451200152
4264,0451201159
4265,0451201515
4266,0451201558
4267,0451201744
4268,0451201906
4269,0451202244
4270,0451202317
4271,0451202341
4272,0451202503
4273,0451202511
4274,0451202538
4275,0451202546
4276,0451202821
4277,0451202856
4278,0451203046
4279,0451203054
4280,0451203070
4281,0451203224
4282,0451203267
4283,0451203585
4284,0451203593
4285,0451203771
4286,0451203895
4287,0451203933
4288,0451204123
4289,0451204158
4290,0451204301
4291,0451204530
4292,0451204891
4293,0451204948
4294,0451204956
4295,0451205073
4296,0451205146
4297,0451205367
4298,0451205421
4299,0451205561
4300,0451205626
4301,0451205685
4302,0451205774
4303,0451206002
4304,0451206460
4305,0451206525
4306,0451206665
4307,0451206673
4308,0451206681
4309,0451206711
4310,0451206878
4311,0451207246
4312,0451207394
4313,0451207505
4314,0451207521
4315,045120753X
4316,0451207645
4317,0451207874
4318,0451207947
4319,0451208072
4320,0451208080
4321,0451208188
4322,0451208293
4323,0451208501
4324,0451208552
4325,0451208765
4326,0451208811
4327,0451208862
4328,0451209028
4329,045120915X
4330,0451209168
4331,0451209486
4332,0451209710
4333,0451209907
4334,0451210158
4335,0451210557
4336,0451210638
4337,0451210727
4338,0451210743
4339,0451210751
4340,0451210816
4341,0451211014
4342,0451211561
4343,045121157X
4344,0451212169
4345,0451213599
4346,0451402065
4347,0451403703
4348,0451404327
4349,0451406176
4350,0451408462
4351,0451408586
4352,0451408683
4353,0451408888
4354,0451408977
4355,0451409000
4356,0451409256
4357,0451409361
4358,0451409892
4359,0451409973
4360,0451410157
4361,0451410319
4362,0451410556
4363,0451410602
4364,0451410742
4365,0451410777
4366,0451410947
4367,0451411013
4368,0451411137
4369,0451450124
4370,0451450523
4371,0451450647
4372,0451451155
4373,0451451384
4374,0451451430
4375,0451451538
4376,0451452011
4377,0451452062
4378,0451452615
4379,0451452739
4380,0451453328
4381,0451453573
4382,0451454243
4383,0451454537
4384,0451456521
4385,0451456548
4386,0451456718
4387,0451456726
4388,0451456734
4389,0451457528
4390,0451457811
4391,0451457897
4392,0451457935
4393,0451457994
4394,0451458125
4395,0451458222
4396,0451458311
4397,0451458370
4398,0451458508
4399,0451458540
4400,0451458559
4401,0451458621
4402,0451458915
4403,0451458923
4404,0451458990
4405,0451518640
4406,0451519841
4407,0451521285
4408,0451521293
4409,0451521951
4410,0451522834
4411,0451523024
4412,0451523202
4413,0451523326
4414,0451523350
4415,0451523377
4416,0451523385
4417,0451523415
4418,0451523652
4419,0451523660
4420,0451523881
4421,0451524063
4422,0451524497
4423,0451524551
4424,0451524667
4425,0451524829
4426,0451524934
4427,0451525221
4428,0451525264
4429,0451525442
4430,0451525795
4431,0451525884
4432,0451526058
4433,0451526279
4434,0451526341
4435,0451526554
4436,0451526562
4437,0451526716
4438,0451527097
4439,0451527747
4440,0451628039
4441,0451628047
4442,0451628055
4443,0451821971
4444,0452257743
4445,0452260116
4446,0452261368
4447,0452262143
4448,0452262933
4449,0452264464
4450,0452264790
4451,0452266564
4452,0452266637
4453,0452267404
4454,0452268060
4455,0452269571
4456,0452269652
4457,0452272319
4458,0452272785
4459,0452272971
4460,0452274427
4461,0452277337
4462,0452278902
4463,0452279070
4464,0452279178
4465,0452279186
4466,0452279607
4467,0452279615
4468,0452279623
4469,0452280397
4470,0452280621
4471,0452281032
4472,0452281091
4473,0452281148
4474,0452281202
4475,0452281423
4476,0452281431
4477,0452281458
4478,0452281636
4479,0452281679
4480,0452281725
4481,0452281768
4482,0452281784
4483,0452281881
4484,0452281903
4485,0452282128
4486,0452282152
4487,0452282195
4488,0452282268
4489,0452282276
4490,0452282292
4491,0452282829
4492,0452282934
4493,0452282977
4494,0452283027
4495,0452283086
4496,0452283205
4497,0452283221
4498,0452283442
4499,0452283736
4500,0452283795
4501,0452283868
4502,0452283914
4503,0452284015
4504,0452284236
4505,0452284295
4506,0452284449
4507,0452284481
4508,0452284694
4509,0452284708
4510,0452284937
4511,0452285186
4512,0465014909
4513,0486250334
4514,0486264645
4515,0486264785
4516,0486266850
4517,0486266907
4518,0486268705
4519,0486268756
4520,0486268780
4521,0486270610
4522,0486270629
4523,0486270696
4524,048627263X
4525,0486272842
4526,0486275507
4527,0486275574
4528,0486275639
4529,0486277852
4530,0486278042
4531,0486278077
4532,0486282112
4533,0486282147
4534,0486284735
4535,0486285537
4536,0486290301
4537,0486295559
4538,0486401588
4539,0486424499
4540,050552113X
4541,050552208X
4542,0505522659
4543,050552337X
4544,0505523493
4545,050552354X
4546,0505523728
4547,0505523752
4548,0505523892
4549,0505524090
4550,0505524228
4551,0505524279
4552,0505524473
4553,0505524503
4554,0505524899
4555,0505525097
4556,0505525526
4557,0505525534
4558,0505525542
4559,0515084557
4560,0515087122
4561,0515087947
4562,051508901X
4563,0515090166
4564,0515090174
4565,0515090379
4566,0515090395
4567,0515090506
4568,0515090654
4569,051509160X
4570,0515093203
4571,0515093556
4572,051509465X
4573,0515094773
4574,0515094978
4575,0515095826
4576,0515099511
4577,0515099546
4578,0515101222
4579,0515101230
4580,0515102636
4581,0515102652
4582,0515103292
4583,0515103454
4584,0515103969
4585,051510521X
4586,051510566X
4587,0515107662
4588,0515107867
4589,0515108030
4590,0515109509
4591,0515109746
4592,0515110396
4593,051511054X
4594,0515110973
4595,0515111139
4596,0515111279
4597,0515111317
4598,0515112305
4599,051511264X
4600,051511331X
4601,0515113328
4602,0515113514
4603,0515114006
4604,0515114693
4605,0515115630
4606,0515115649
4607,0515115843
4608,051511605X
4609,0515116068
4610,0515116173
4611,0515116246
4612,0515116475
4613,0515116750
4614,0515117234
4615,0515117420
4616,051511779X
4617,0515118230
4618,0515118249
4619,0515118362
4620,0515118397
4621,0515118559
4622,0515118656
4623,0515118907
4624,0515119202
4625,0515119520
4626,0515119644
4627,0515119652
4628,0515119784
4629,051511992X
4630,0515120006
4631,0515120278
4632,0515120448
4633,0515120456
4634,0515120618
4635,0515120863
4636,0515120871
4637,0515120898
4638,0515121487
4639,0515121495
4640,0515121843
4641,0515121959
4642,051512219X
4643,0515122408
4644,0515122491
4645,0515122564
4646,0515122734
4647,051512298X
4648,051512317X
4649,0515123447
4650,0515123471
4651,0515123498
4652,0515123854
4653,0515124060
4654,0515124206
4655,0515124214
4656,0515124621
4657,051512463X
4658,0515124893
4659,0515125490
4660,051512558X
4661,0515125628
4662,051512608X
4663,0515126098
4664,0515126489
4665,0515126497
4666,0515126772
4667,0515127132
4668,0515127213
4669,0515127221
4670,0515127396
4671,0515127485
4672,0515127833
4673,0515128007
4674,0515128015
4675,0515128546
4676,0515128554
4677,0515128600
4678,0515128821
4679,051512902X
4680,0515129038
4681,0515129224
4682,0515129240
4683,0515129933
4684,0515129941
4685,0515129968
4686,0515130044
4687,0515130095
4688,0515130125
4689,0515130389
4690,0515130923
4691,0515130966
4692,0515130990
4693,0515131083
4694,0515131091
4695,0515131210
4696,0515131229
4697,0515131334
4698,0515131679
4699,0515131733
4700,0515131741
4701,051513175X
4702,0515132020
4703,0515132039
4704,0515132136
4705,0515132187
4706,051513225X
4707,0515132268
4708,0515132292
4709,051513239X
4710,0515132489
4711,0515132764
4712,051513287X
4713,051513290X
4714,051513306X
4715,0515133086
4716,0515133302
4717,0515133310
4718,0515133418
4719,0515133620
4720,0515133639
4721,0515133868
4722,0515133876
4723,0515133973
4724,051513399X
4725,0515134007
4726,0515134279
4727,0515134368
4728,0515134384
4729,0515134449
4730,0515134457
4731,0515134465
4732,0515134473
4733,0515134481
4734,051513449X
4735,0515134503
4736,0515134511
4737,051513452X
4738,0515134899
4739,0515135062
4740,0515135216
4741,0515135305
4742,0515135739
4743,0515135828
4744,051513595X
4745,0515135968
4746,0515136182
4747,0515136204
4748,0515136263
4749,051513628X
4750,0515136379
4751,0515136530
4752,0515136549
4753,0515136557
4754,0515136565
4755,0515136824
4756,0515136948
4757,0515137111
4758,0515137200
4759,0517073692
4760,0517082381
4761,0517093650
4762,0517122707
4763,0517149257
4764,0517189682
4765,051720679X
4766,0517207346
4767,0517219018
4768,0517266555
4769,0517542099
4770,0517554399
4771,0517556278
4772,0517573822
4773,0517577550
4774,0517580497
4775,0517582287
4776,0517584212
4777,0517593343
4778,0517595338
4779,0517595753
4780,0517693119
4781,0517702967
4782,0517703963
4783,0517706814
4784,051770739X
4785,0517707918
4786,0517886014
4787,0517887940
4788,0520204956
4789,0520227352
4790,0525237704
4791,0525244581
4792,0525934251
4793,0525934960
4794,0525935835
4795,0525940413
4796,0525941673
4797,0525941908
4798,0525943749
4799,0525945040
4800,0525945121
4801,0525945210
4802,0525945253
4803,052594527X
4804,0525945393
4805,0525945636
4806,0525945725
4807,0525945814
4808,0525945938
4809,0525946063
4810,0525946233
4811,0525946284
4812,0525946446
4813,0525946535
4814,052594673X
4815,0525946756
4816,0525946829
4817,0525946969
4818,0525947299
4819,0525947647
4820,0525947655
4821,0525947671
4822,0525947752
4823,0525947914
4824,0552143243
4825,0552996181
4826,0552998001
4827,0552998486
4828,0552998931
4829,0553073273
4830,0553076256
4831,0553089218
4832,0553089234
4833,0553092650
4834,0553094416
4835,0553095153
4836,0553096060
4837,0553096834
4838,0553099558
4839,0553099604
4840,055309999X
4841,0553100017
4842,0553100742
4843,0553102222
4844,0553102338
4845,0553104136
4846,0553104144
4847,0553104241
4848,0553106333
4849,0553106341
4850,0553106643
4851,0553106651
4852,055310666X
4853,0553107232
4854,0553107240
4855,0553107305
4856,0553109200
4857,0553109588
4858,0553109839
4859,0553110616
4860,0553110721
4861,0553110845
4862,0553110942
4863,0553131893
4864,0553148001
4865,0553153277
4866,0553205587
4867,0553208845
4868,0553209671
4869,0553210114
4870,0553210351
4871,0553210416
4872,0553210793
4873,0553210823
4874,0553211161
4875,0553211285
4876,0553211404
4877,0553211587
4878,0553211668
4879,0553211684
4880,0553211757
4881,0553211765
4882,0553212087
4883,0553212168
4884,0553212281
4885,0553212419
4886,0553212427
4887,0553212443
4888,0553212451
4889,055321246X
4890,0553212478
4891,0553212540
4892,0553212583
4893,0553212621
4894,0553212710
4895,0553212737
4896,0553212753
4897,055321277X
4898,0553212788
4899,0553212923
4900,0553212982
4901,0553213008
4902,0553213059
4903,0553213105
4904,055321313X
4905,0553213148
4906,0553213156
4907,0553213164
4908,0553213172
4909,0553213180
4910,0553213237
4911,055321330X
4912,0553213393
4913,0553213415
4914,0553213423
4915,0553213504
4916,0553213512
4917,0553213695
4918,055321392X
4919,0553225855
4920,0553227750
4921,0553230212
4922,055323336X
4923,055323370X
4924,0553234595
4925,0553234609
4926,0553234617
4927,0553234811
4928,0553236245
4929,0553238132
4930,0553239813
4931,0553241729
4932,0553242954
4933,0553245694
4934,0553246895
4935,0553249754
4936,0553250256
4937,0553250426
4938,0553250515
4939,0553250531
4940,0553251473
4941,0553251481
4942,0553251996
4943,0553255762
4944,0553256092
4945,0553256696
4946,0553256971
4947,0553257382
4948,0553258001
4949,055325846X
4950,0553258478
4951,0553258524
4952,0553258540
4953,0553258559
4954,0553258648
4955,0553258915
4956,0553260111
4957,0553260669
4958,0553260960
4959,0553261908
4960,0553262505
4961,0553262580
4962,0553262645
4963,0553263218
4964,0553263226
4965,0553263285
4966,0553264079
4967,0553264125
4968,0553264567
4969,0553264613
4970,0553264931
4971,0553265520
4972,0553265741
4973,0553265954
4974,055326611X
4975,0553266578
4976,0553267701
4977,0553268449
4978,0553268880
4979,0553268929
4980,0553268937
4981,0553268945
4982,0553269151
4983,0553269216
4984,0553269224
4985,0553269321
4986,0553269631
4987,0553269828
4988,0553270257
4989,0553271091
4990,0553271369
4991,0553271636
4992,0553271644
4993,055327211X
4994,0553272225
4995,0553272500
4996,0553272535
4997,0553272586
4998,0553272616
4999,0553272837
5000,0553273299
5001,0553273604
5002,0553273701
5003,0553273817
5004,0553273906
5005,0553273914
5006,0553274066
5007,0553274295
5008,0553274325
5009,0553274465
5010,055327449X
5011,0553274503
5012,0553274848
5013,0553275100
5014,0553275569
5015,0553275852
5016,0553275860
5017,0553275976
5018,0553277243
5019,0553277464
5020,0553277472
5021,0553277537
5022,0553277839
5023,0553277944
5024,0553278002
5025,0553278029
5026,0553278118
5027,0553278215
5028,0553278223
5029,055327824X
5030,0553278274
5031,0553278355
5032,0553278398
5033,0553278592
5034,0553278746
5035,0553278827
5036,055327886X
5037,0553279378
5038,0553279556
5039,0553279572
5040,0553279912
5041,0553280147
5042,0553280325
5043,0553280341
5044,0553280368
5045,0553280414
5046,0553280511
5047,0553280589
5048,0553280643
5049,0553280945
5050,0553281747
5051,0553281798
5052,0553282085
5053,0553282476
5054,0553282816
5055,0553283545
5056,0553283685
5057,0553284118
5058,0553284363
5059,0553284789
5060,0553285343
5061,0553285785
5062,0553285920
5063,0553285947
5064,0553286285
5065,0553286390
5066,0553286587
5067,0553287303
5068,0553287346
5069,0553287532
5070,0553287737
5071,0553287893
5072,0553288202
5073,0553288342
5074,0553288474
5075,0553289322
5076,0553289411
5077,055328942X
5078,0553289519
5079,0553289691
5080,055328990X
5081,0553289993
5082,055329024X
5083,0553290789
5084,0553290797
5085,0553290851
5086,055329170X
5087,0553291955
5088,0553292722
5089,055329315X
5090,0553293168
5091,0553293176
5092,0553293257
5093,0553293354
5094,0553293362
5095,0553293370
5096,0553293389
5097,0553293761
5098,0553293915
5099,0553294385
5100,055329461X
5101,0553294903
5102,0553295004
5103,0553295276
5104,0553295608
5105,0553295691
5106,0553295772
5107,0553295780
5108,0553295977
5109,0553296124
5110,0553296981
5111,0553297090
5112,0553297260
5113,055329783X
5114,0553297988
5115,0553297996
5116,055329802X
5117,0553298046
5118,0553298062
5119,0553298178
5120,0553298860
5121,0553299506
5122,0553344862
5123,0553346687
5124,0553347756
5125,0553348973
5126,0553348981
5127,0553349481
5128,055334949X
5129,0553351397
5130,0553353896
5131,0553373803
5132,0553375407
5133,0553377868
5134,0553377876
5135,0553377884
5136,0553379011
5137,0553379267
5138,055337933X
5139,0553379534
5140,0553379615
5141,0553379658
5142,0553380095
5143,055338015X
5144,0553380168
5145,0553380958
5146,0553380966
5147,0553382179
5148,0553382241
5149,0553382411
5150,0553560204
5151,0553560239
5152,0553560247
5153,0553560271
5154,0553560441
5155,0553560468
5156,0553560700
5157,0553560719
5158,0553560735
5159,0553561278
5160,0553561359
5161,0553561367
5162,0553561537
5163,055356160X
5164,0553561618
5165,0553561669
5166,0553562398
5167,0553562614
5168,0553562738
5169,0553562746
5170,0553562754
5171,0553562797
5172,0553562967
5173,0553563149
5174,0553563513
5175,0553563521
5176,0553564404
5177,055356451X
5178,0553564528
5179,0553564684
5180,0553564927
5181,0553564978
5182,0553565060
5183,0553565079
5184,0553565214
5185,0553565915
5186,0553566032
5187,0553566040
5188,0553566067
5189,0553567675
5190,0553567683
5191,055356773X
5192,0553568019
5193,0553568027
5194,0553568159
5195,0553568167
5196,0553568701
5197,0553568728
5198,0553568736
5199,0553568760
5200,0553568884
5201,0553568914
5202,0553569031
5203,0553569058
5204,0553569074
5205,0553569082
5206,0553569155
5207,055356921X
5208,0553569376
5209,0553569406
5210,0553569473
5211,0553569570
5212,0553569619
5213,0553569635
5214,0553569783
5215,0553569791
5216,055356983X
5217,0553569902
5218,0553569910
5219,0553571575
5220,0553571583
5221,0553571656
5222,0553571818
5223,0553571834
5224,0553571842
5225,0553571885
5226,0553571907
5227,0553572040
5228,0553572202
5229,0553572210
5230,055357227X
5231,055357230X
5232,0553572326
5233,0553572350
5234,0553572369
5235,0553572377
5236,0553572393
5237,0553572423
5238,0553572512
5239,055357258X
5240,0553572857
5241,0553572946
5242,0553572989
5243,0553572997
5244,0553573136
5245,0553573209
5246,0553573225
5247,055357325X
5248,0553573314
5249,0553573357
5250,055357339X
5251,0553573403
5252,0553573616
5253,0553573705
5254,0553573861
5255,0553573926
5256,0553573985
5257,0553574078
5258,0553574086
5259,0553574094
5260,0553574108
5261,0553574116
5262,0553574353
5263,0553574566
5264,0553574574
5265,0553574582
5266,0553574639
5267,0553574663
5268,0553574671
5269,0553574752
5270,0553574957
5271,0553575007
5272,0553575023
5273,0553575090
5274,0553575104
5275,0553575279
5276,055357535X
5277,0553575384
5278,0553575406
5279,0553575414
5280,0553575422
5281,0553575430
5282,0553575538
5283,0553575619
5284,0553575953
5285,0553576003
5286,0553576011
5287,055357602X
5288,0553576038
5289,0553576089
5290,0553576143
5291,0553576623
5292,0553576798
5293,0553576801
5294,0553576925
5295,055357695X
5296,0553577123
5297,0553577239
5298,0553577808
5299,0553578022
5300,055357809X
5301,0553578138
5302,0553578243
5303,0553578308
5304,0553578316
5305,0553578359
5306,0553578529
5307,055357857X
5308,0553578685
5309,0553578693
5310,0553578960
5311,0553579231
5312,055357924X
5313,0553579274
5314,0553579312
5315,0553579525
5316,0553579606
5317,0553579754
5318,0553579835
5319,0553579908
5320,0553579983
5321,0553580078
5322,0553580191
5323,0553580221
5324,0553580256
5325,0553580272
5326,0553580280
5327,0553580302
5328,0553580337
5329,0553580388
5330,0553580515
5331,0553580884
5332,0553580906
5333,0553580930
5334,055358099X
5335,0553581023
5336,0553581279
5337,0553581295
5338,0553581309
5339,0553581406
5340,0553581554
5341,0553581643
5342,0553581716
5343,0553581767
5344,0553581856
5345,0553581872
5346,0553581929
5347,0553582127
5348,0553582135
5349,0553582143
5350,0553582364
5351,0553582526
5352,055358264X
5353,0553582658
5354,0553582747
5355,0553582755
5356,0553582763
5357,0553582801
5358,0553582895
5359,0553582909
5360,0553582917
5361,0553583077
5362,0553583360
5363,0553583395
5364,0553583441
5365,0553583468
5366,0553583557
5367,0553583573
